"","Population","Bag","Oyster","Status","Age","Site","Year"
"589","CL1",1,175,1,13,"Wickford",2023
"590","CL1",1,176,1,13,"Wickford",2023
"591","CL1",1,177,1,13,"Wickford",2023
"592","CL1",1,178,1,13,"Wickford",2023
"593","CL1",1,179,1,13,"Wickford",2023
"594","CL1",1,180,1,13,"Wickford",2023
"595","CL1",1,181,1,13,"Wickford",2023
"596","CL1",1,182,1,13,"Wickford",2023
"597","CL1",1,183,1,13,"Wickford",2023
"598","CL1",1,184,1,13,"Wickford",2023
"599","CL1",1,185,1,13,"Wickford",2023
"600","CL1",1,186,1,13,"Wickford",2023
"601","CL1",1,187,1,13,"Wickford",2023
"602","CL1",1,188,1,13,"Wickford",2023
"603","CL1",1,189,1,13,"Wickford",2023
"604","CL1",1,190,1,16,"Wickford",2023
"605","CL1",1,191,1,16,"Wickford",2023
"606","CL1",1,192,1,16,"Wickford",2023
"607","CL1",1,193,1,16,"Wickford",2023
"608","CL1",1,194,1,16,"Wickford",2023
"609","CL1",1,195,1,16,"Wickford",2023
"610","CL1",1,196,1,16,"Wickford",2023
"611","CL1",1,197,1,16,"Wickford",2023
"612","CL1",1,198,1,16,"Wickford",2023
"613","CL1",1,199,1,16,"Wickford",2023
"614","CL1",1,200,1,16,"Wickford",2023
"615","CL1",1,201,1,16,"Wickford",2023
"616","CL1",1,202,1,16,"Wickford",2023
"617","CL1",1,203,1,16,"Wickford",2023
"618","CL1",1,204,1,16,"Wickford",2023
"619","CL1",1,205,1,16,"Wickford",2023
"620","CL1",1,206,1,16,"Wickford",2023
"621","CL1",1,207,1,16,"Wickford",2023
"622","CL1",1,208,1,16,"Wickford",2023
"623","CL1",1,209,1,16,"Wickford",2023
"624","CL1",1,210,1,16,"Wickford",2023
"625","CL1",1,211,1,16,"Wickford",2023
"626","CL1",1,212,1,16,"Wickford",2023
"627","CL1",1,213,1,16,"Wickford",2023
"628","CL1",1,214,1,16,"Wickford",2023
"629","CL1",1,215,1,16,"Wickford",2023
"630","CL1",1,216,1,16,"Wickford",2023
"631","CL1",1,217,1,16,"Wickford",2023
"632","CL1",1,218,1,16,"Wickford",2023
"633","CL1",1,219,1,16,"Wickford",2023
"634","CL1",1,220,1,16,"Wickford",2023
"635","CL1",1,221,1,16,"Wickford",2023
"636","CL1",1,222,1,16,"Wickford",2023
"637","CL1",1,223,1,16,"Wickford",2023
"638","CL1",1,224,1,16,"Wickford",2023
"639","CL1",1,225,0,16,"Wickford",2023
"640","CL1",1,226,0,16,"Wickford",2023
"641","CL1",1,227,0,16,"Wickford",2023
"642","CL1",1,228,0,16,"Wickford",2023
"643","CL1",1,229,0,16,"Wickford",2023
"644","CL1",1,230,0,16,"Wickford",2023
"645","CL1",1,231,0,16,"Wickford",2023
"646","CL1",1,232,0,16,"Wickford",2023
"647","CL1",1,233,0,16,"Wickford",2023
"648","CL1",1,234,0,16,"Wickford",2023
"649","CL1",1,235,0,16,"Wickford",2023
"650","CL1",1,236,0,16,"Wickford",2023
"651","CL1",1,237,0,16,"Wickford",2023
"652","CL1",1,238,0,16,"Wickford",2023
"653","CL1",1,239,0,16,"Wickford",2023
"654","CL1",1,240,0,16,"Wickford",2023
"655","CL1",1,241,0,16,"Wickford",2023
"656","CL1",1,242,0,16,"Wickford",2023
"657","CL1",1,243,0,16,"Wickford",2023
"658","CL1",1,244,0,16,"Wickford",2023
"659","CL1",1,245,0,16,"Wickford",2023
"660","CL1",1,246,0,16,"Wickford",2023
"661","CL1",1,247,0,16,"Wickford",2023
"662","CL1",1,248,0,16,"Wickford",2023
"663","CL1",1,249,0,16,"Wickford",2023
"664","CL1",1,250,0,16,"Wickford",2023
"665","CL1",1,251,0,16,"Wickford",2023
"666","CL1",1,252,0,16,"Wickford",2023
"667","CL1",1,253,0,16,"Wickford",2023
"668","CL1",1,254,0,16,"Wickford",2023
"669","CL1",1,255,0,16,"Wickford",2023
"670","CL1",1,256,0,16,"Wickford",2023
"671","CL1",1,257,0,16,"Wickford",2023
"672","CL1",1,258,0,16,"Wickford",2023
"673","CL1",1,259,0,16,"Wickford",2023
"674","CL1",2,1,1,13,"Wickford",2023
"675","CL1",2,2,1,13,"Wickford",2023
"676","CL1",2,3,1,13,"Wickford",2023
"677","CL1",2,4,1,13,"Wickford",2023
"678","CL1",2,5,1,13,"Wickford",2023
"679","CL1",2,6,1,13,"Wickford",2023
"680","CL1",2,7,1,13,"Wickford",2023
"681","CL1",2,8,1,13,"Wickford",2023
"682","CL1",2,9,1,13,"Wickford",2023
"683","CL1",2,10,1,13,"Wickford",2023
"684","CL1",2,11,1,13,"Wickford",2023
"685","CL1",2,12,1,13,"Wickford",2023
"686","CL1",2,13,1,13,"Wickford",2023
"687","CL1",2,14,1,13,"Wickford",2023
"688","CL1",2,15,1,13,"Wickford",2023
"689","CL1",2,16,1,13,"Wickford",2023
"690","CL1",2,17,1,13,"Wickford",2023
"691","CL1",2,18,1,13,"Wickford",2023
"692","CL1",2,19,1,13,"Wickford",2023
"693","CL1",2,20,1,13,"Wickford",2023
"694","CL1",2,21,1,13,"Wickford",2023
"695","CL1",2,22,1,13,"Wickford",2023
"696","CL1",2,23,1,13,"Wickford",2023
"697","CL1",2,24,1,13,"Wickford",2023
"698","CL1",2,25,1,13,"Wickford",2023
"699","CL1",2,26,1,13,"Wickford",2023
"700","CL1",2,27,1,13,"Wickford",2023
"701","CL1",2,28,1,13,"Wickford",2023
"702","CL1",2,29,1,13,"Wickford",2023
"703","CL1",2,30,1,13,"Wickford",2023
"704","CL1",2,31,1,13,"Wickford",2023
"705","CL1",2,32,1,13,"Wickford",2023
"706","CL1",2,33,1,13,"Wickford",2023
"707","CL1",2,34,1,13,"Wickford",2023
"708","CL1",2,35,1,13,"Wickford",2023
"709","CL1",2,36,1,13,"Wickford",2023
"710","CL1",2,37,1,13,"Wickford",2023
"711","CL1",2,38,1,13,"Wickford",2023
"712","CL1",2,39,1,13,"Wickford",2023
"713","CL1",2,40,1,13,"Wickford",2023
"714","CL1",2,41,1,13,"Wickford",2023
"715","CL1",2,42,1,13,"Wickford",2023
"716","CL1",2,43,1,13,"Wickford",2023
"717","CL1",2,44,1,13,"Wickford",2023
"718","CL1",2,45,1,13,"Wickford",2023
"719","CL1",2,46,1,13,"Wickford",2023
"720","CL1",2,47,1,13,"Wickford",2023
"721","CL1",2,48,1,13,"Wickford",2023
"722","CL1",2,49,1,13,"Wickford",2023
"723","CL1",2,50,1,13,"Wickford",2023
"724","CL1",2,51,1,13,"Wickford",2023
"725","CL1",2,52,1,13,"Wickford",2023
"726","CL1",2,53,1,13,"Wickford",2023
"727","CL1",2,54,1,13,"Wickford",2023
"728","CL1",2,55,1,13,"Wickford",2023
"729","CL1",2,56,1,13,"Wickford",2023
"730","CL1",2,57,1,13,"Wickford",2023
"731","CL1",2,58,1,13,"Wickford",2023
"732","CL1",2,59,1,13,"Wickford",2023
"733","CL1",2,60,1,13,"Wickford",2023
"734","CL1",2,61,1,13,"Wickford",2023
"735","CL1",2,62,1,13,"Wickford",2023
"736","CL1",2,63,1,13,"Wickford",2023
"737","CL1",2,64,1,13,"Wickford",2023
"738","CL1",2,65,1,13,"Wickford",2023
"739","CL1",2,66,1,13,"Wickford",2023
"740","CL1",2,67,1,13,"Wickford",2023
"741","CL1",2,68,1,13,"Wickford",2023
"742","CL1",2,69,1,13,"Wickford",2023
"743","CL1",2,70,1,13,"Wickford",2023
"744","CL1",2,71,1,13,"Wickford",2023
"745","CL1",2,72,1,13,"Wickford",2023
"746","CL1",2,73,1,13,"Wickford",2023
"747","CL1",2,74,1,13,"Wickford",2023
"748","CL1",2,75,1,13,"Wickford",2023
"749","CL1",2,76,1,13,"Wickford",2023
"750","CL1",2,77,1,13,"Wickford",2023
"751","CL1",2,78,1,13,"Wickford",2023
"752","CL1",2,79,1,13,"Wickford",2023
"753","CL1",2,80,1,13,"Wickford",2023
"754","CL1",2,81,1,13,"Wickford",2023
"755","CL1",2,82,1,13,"Wickford",2023
"756","CL1",2,83,1,13,"Wickford",2023
"757","CL1",2,84,1,13,"Wickford",2023
"758","CL1",2,85,1,13,"Wickford",2023
"759","CL1",2,86,1,13,"Wickford",2023
"760","CL1",2,87,1,13,"Wickford",2023
"761","CL1",2,88,1,13,"Wickford",2023
"762","CL1",2,89,1,13,"Wickford",2023
"763","CL1",2,90,1,13,"Wickford",2023
"764","CL1",2,91,1,13,"Wickford",2023
"765","CL1",2,92,1,13,"Wickford",2023
"766","CL1",2,93,1,13,"Wickford",2023
"767","CL1",2,94,1,13,"Wickford",2023
"768","CL1",2,95,1,13,"Wickford",2023
"769","CL1",2,96,1,13,"Wickford",2023
"770","CL1",2,97,1,13,"Wickford",2023
"771","CL1",2,98,1,13,"Wickford",2023
"772","CL1",2,99,1,13,"Wickford",2023
"773","CL1",2,100,1,13,"Wickford",2023
"774","CL1",2,101,1,13,"Wickford",2023
"775","CL1",2,102,1,13,"Wickford",2023
"776","CL1",2,103,1,13,"Wickford",2023
"777","CL1",2,104,1,13,"Wickford",2023
"778","CL1",2,105,1,13,"Wickford",2023
"779","CL1",2,106,1,13,"Wickford",2023
"780","CL1",2,107,1,13,"Wickford",2023
"781","CL1",2,108,1,13,"Wickford",2023
"782","CL1",2,109,1,13,"Wickford",2023
"783","CL1",2,110,1,13,"Wickford",2023
"784","CL1",2,111,1,13,"Wickford",2023
"785","CL1",2,112,1,13,"Wickford",2023
"786","CL1",2,113,1,13,"Wickford",2023
"787","CL1",2,114,1,13,"Wickford",2023
"788","CL1",2,115,1,13,"Wickford",2023
"789","CL1",2,116,1,13,"Wickford",2023
"790","CL1",2,117,1,13,"Wickford",2023
"791","CL1",2,118,1,13,"Wickford",2023
"792","CL1",2,119,1,13,"Wickford",2023
"793","CL1",2,120,1,13,"Wickford",2023
"794","CL1",2,121,1,13,"Wickford",2023
"795","CL1",2,122,1,13,"Wickford",2023
"796","CL1",2,123,1,13,"Wickford",2023
"797","CL1",2,124,1,13,"Wickford",2023
"798","CL1",2,125,1,13,"Wickford",2023
"799","CL1",2,126,1,13,"Wickford",2023
"800","CL1",2,127,1,13,"Wickford",2023
"801","CL1",2,128,1,13,"Wickford",2023
"802","CL1",2,129,1,13,"Wickford",2023
"803","CL1",2,130,1,13,"Wickford",2023
"804","CL1",2,131,1,13,"Wickford",2023
"805","CL1",2,132,1,13,"Wickford",2023
"806","CL1",2,133,1,13,"Wickford",2023
"807","CL1",2,134,1,13,"Wickford",2023
"808","CL1",2,135,1,13,"Wickford",2023
"809","CL1",2,136,1,13,"Wickford",2023
"810","CL1",2,137,1,13,"Wickford",2023
"811","CL1",2,138,1,13,"Wickford",2023
"812","CL1",2,139,1,13,"Wickford",2023
"813","CL1",2,140,1,13,"Wickford",2023
"814","CL1",2,141,1,13,"Wickford",2023
"815","CL1",2,142,1,13,"Wickford",2023
"816","CL1",2,143,1,13,"Wickford",2023
"817","CL1",2,144,1,13,"Wickford",2023
"818","CL1",2,145,1,13,"Wickford",2023
"819","CL1",2,146,1,13,"Wickford",2023
"820","CL1",2,147,1,13,"Wickford",2023
"821","CL1",2,148,1,13,"Wickford",2023
"822","CL1",2,149,1,13,"Wickford",2023
"823","CL1",2,150,1,13,"Wickford",2023
"824","CL1",2,151,1,13,"Wickford",2023
"825","CL1",2,152,1,13,"Wickford",2023
"826","CL1",2,153,1,13,"Wickford",2023
"827","CL1",2,154,1,13,"Wickford",2023
"828","CL1",2,155,1,13,"Wickford",2023
"829","CL1",2,156,1,13,"Wickford",2023
"830","CL1",2,157,1,13,"Wickford",2023
"831","CL1",2,158,1,13,"Wickford",2023
"832","CL1",2,159,1,13,"Wickford",2023
"833","CL1",2,160,1,13,"Wickford",2023
"834","CL1",2,161,1,13,"Wickford",2023
"835","CL1",2,162,1,13,"Wickford",2023
"836","CL1",2,163,1,13,"Wickford",2023
"837","CL1",2,164,1,13,"Wickford",2023
"838","CL1",2,165,1,13,"Wickford",2023
"839","CL1",2,166,1,13,"Wickford",2023
"840","CL1",2,167,1,13,"Wickford",2023
"841","CL1",2,168,1,13,"Wickford",2023
"842","CL1",2,169,1,13,"Wickford",2023
"843","CL1",2,170,1,13,"Wickford",2023
"844","CL1",2,171,1,13,"Wickford",2023
"845","CL1",2,172,1,13,"Wickford",2023
"846","CL1",2,173,1,13,"Wickford",2023
"847","CL1",2,174,1,13,"Wickford",2023
"848","CL1",2,175,1,13,"Wickford",2023
"849","CL1",2,176,1,13,"Wickford",2023
"850","CL1",2,177,1,13,"Wickford",2023
"851","CL1",2,178,1,13,"Wickford",2023
"852","CL1",2,179,1,13,"Wickford",2023
"853","CL1",2,180,1,13,"Wickford",2023
"854","CL1",2,181,1,13,"Wickford",2023
"855","CL1",2,182,1,13,"Wickford",2023
"856","CL1",2,183,1,13,"Wickford",2023
"857","CL1",2,184,1,13,"Wickford",2023
"858","CL1",2,185,1,13,"Wickford",2023
"859","CL1",2,186,1,13,"Wickford",2023
"860","CL1",2,187,1,13,"Wickford",2023
"861","CL1",2,188,1,13,"Wickford",2023
"862","CL1",2,189,1,13,"Wickford",2023
"863","CL1",2,190,1,16,"Wickford",2023
"864","CL1",2,191,1,16,"Wickford",2023
"865","CL1",2,192,1,16,"Wickford",2023
"866","CL1",2,193,1,16,"Wickford",2023
"867","CL1",2,194,1,16,"Wickford",2023
"868","CL1",2,195,1,16,"Wickford",2023
"869","CL1",2,196,1,16,"Wickford",2023
"870","CL1",2,197,1,16,"Wickford",2023
"871","CL1",2,198,1,16,"Wickford",2023
"872","CL1",2,199,1,16,"Wickford",2023
"873","CL1",2,200,1,16,"Wickford",2023
"874","CL1",2,201,1,16,"Wickford",2023
"875","CL1",2,202,1,16,"Wickford",2023
"876","CL1",2,203,1,16,"Wickford",2023
"877","CL1",2,204,1,16,"Wickford",2023
"878","CL1",2,205,1,16,"Wickford",2023
"879","CL1",2,206,1,16,"Wickford",2023
"880","CL1",2,207,1,16,"Wickford",2023
"881","CL1",2,208,1,16,"Wickford",2023
"882","CL1",2,209,1,16,"Wickford",2023
"883","CL1",2,210,1,16,"Wickford",2023
"884","CL1",2,211,1,16,"Wickford",2023
"885","CL1",2,212,1,16,"Wickford",2023
"886","CL1",2,213,1,16,"Wickford",2023
"887","CL1",2,214,1,16,"Wickford",2023
"888","CL1",2,215,1,16,"Wickford",2023
"889","CL1",2,216,1,16,"Wickford",2023
"890","CL1",2,217,1,16,"Wickford",2023
"891","CL1",2,218,1,16,"Wickford",2023
"892","CL1",2,219,1,16,"Wickford",2023
"893","CL1",2,220,0,16,"Wickford",2023
"894","CL1",2,221,0,16,"Wickford",2023
"895","CL1",2,222,0,16,"Wickford",2023
"896","CL1",2,223,0,16,"Wickford",2023
"897","CL1",2,224,0,16,"Wickford",2023
"898","CL1",2,225,0,16,"Wickford",2023
"899","CL1",2,226,0,16,"Wickford",2023
"900","CL1",2,227,0,16,"Wickford",2023
"901","CL1",2,228,0,16,"Wickford",2023
"902","CL1",2,229,0,16,"Wickford",2023
"903","CL1",2,230,0,16,"Wickford",2023
"904","CL1",3,1,1,13,"Wickford",2023
"905","CL1",3,2,1,13,"Wickford",2023
"906","CL1",3,3,1,13,"Wickford",2023
"907","CL1",3,4,1,13,"Wickford",2023
"908","CL1",3,5,1,13,"Wickford",2023
"909","CL1",3,6,1,13,"Wickford",2023
"910","CL1",3,7,1,13,"Wickford",2023
"911","CL1",3,8,1,13,"Wickford",2023
"912","CL1",3,9,1,13,"Wickford",2023
"913","CL1",3,10,1,13,"Wickford",2023
"914","CL1",3,11,1,13,"Wickford",2023
"915","CL1",3,12,1,13,"Wickford",2023
"916","CL1",3,13,1,13,"Wickford",2023
"917","CL1",3,14,1,13,"Wickford",2023
"918","CL1",3,15,1,13,"Wickford",2023
"919","CL1",3,16,1,13,"Wickford",2023
"920","CL1",3,17,1,13,"Wickford",2023
"921","CL1",3,18,1,13,"Wickford",2023
"922","CL1",3,19,1,13,"Wickford",2023
"923","CL1",3,20,1,13,"Wickford",2023
"924","CL1",3,21,1,13,"Wickford",2023
"925","CL1",3,22,1,13,"Wickford",2023
"926","CL1",3,23,1,13,"Wickford",2023
"927","CL1",3,24,1,13,"Wickford",2023
"928","CL1",3,25,1,13,"Wickford",2023
"929","CL1",3,26,1,13,"Wickford",2023
"930","CL1",3,27,1,13,"Wickford",2023
"931","CL1",3,28,1,13,"Wickford",2023
"932","CL1",3,29,1,13,"Wickford",2023
"933","CL1",3,30,1,13,"Wickford",2023
"934","CL1",3,31,1,13,"Wickford",2023
"935","CL1",3,32,1,13,"Wickford",2023
"936","CL1",3,33,1,13,"Wickford",2023
"937","CL1",3,34,1,13,"Wickford",2023
"938","CL1",3,35,1,13,"Wickford",2023
"939","CL1",3,36,1,13,"Wickford",2023
"940","CL1",3,37,1,13,"Wickford",2023
"941","CL1",3,38,1,13,"Wickford",2023
"942","CL1",3,39,1,13,"Wickford",2023
"943","CL1",3,40,1,13,"Wickford",2023
"944","CL1",3,41,1,13,"Wickford",2023
"945","CL1",3,42,1,13,"Wickford",2023
"946","CL1",3,43,1,13,"Wickford",2023
"947","CL1",3,44,1,13,"Wickford",2023
"948","CL1",3,45,1,13,"Wickford",2023
"949","CL1",3,46,1,13,"Wickford",2023
"950","CL1",3,47,1,13,"Wickford",2023
"951","CL1",3,48,1,13,"Wickford",2023
"952","CL1",3,49,1,13,"Wickford",2023
"953","CL1",3,50,1,13,"Wickford",2023
"954","CL1",3,51,1,13,"Wickford",2023
"955","CL1",3,52,1,13,"Wickford",2023
"956","CL1",3,53,1,13,"Wickford",2023
"957","CL1",3,54,1,13,"Wickford",2023
"958","CL1",3,55,1,13,"Wickford",2023
"959","CL1",3,56,1,13,"Wickford",2023
"960","CL1",3,57,1,13,"Wickford",2023
"961","CL1",3,58,1,13,"Wickford",2023
"962","CL1",3,59,1,13,"Wickford",2023
"963","CL1",3,60,1,13,"Wickford",2023
"964","CL1",3,61,1,13,"Wickford",2023
"965","CL1",3,62,1,13,"Wickford",2023
"966","CL1",3,63,1,13,"Wickford",2023
"967","CL1",3,64,1,13,"Wickford",2023
"968","CL1",3,65,1,13,"Wickford",2023
"969","CL1",3,66,1,13,"Wickford",2023
"970","CL1",3,67,1,13,"Wickford",2023
"971","CL1",3,68,1,13,"Wickford",2023
"972","CL1",3,69,1,13,"Wickford",2023
"973","CL1",3,70,1,13,"Wickford",2023
"974","CL1",3,71,1,13,"Wickford",2023
"975","CL1",3,72,1,13,"Wickford",2023
"976","CL1",3,73,1,13,"Wickford",2023
"977","CL1",3,74,1,13,"Wickford",2023
"978","CL1",3,75,1,13,"Wickford",2023
"979","CL1",3,76,1,13,"Wickford",2023
"980","CL1",3,77,1,13,"Wickford",2023
"981","CL1",3,78,1,13,"Wickford",2023
"982","CL1",3,79,1,13,"Wickford",2023
"983","CL1",3,80,1,13,"Wickford",2023
"984","CL1",3,81,1,13,"Wickford",2023
"985","CL1",3,82,1,13,"Wickford",2023
"986","CL1",3,83,1,13,"Wickford",2023
"987","CL1",3,84,1,13,"Wickford",2023
"988","CL1",3,85,1,13,"Wickford",2023
"989","CL1",3,86,1,13,"Wickford",2023
"990","CL1",3,87,1,13,"Wickford",2023
"991","CL1",3,88,1,13,"Wickford",2023
"992","CL1",3,89,1,13,"Wickford",2023
"993","CL1",3,90,1,13,"Wickford",2023
"994","CL1",3,91,1,13,"Wickford",2023
"995","CL1",3,92,1,13,"Wickford",2023
"996","CL1",3,93,1,13,"Wickford",2023
"997","CL1",3,94,1,13,"Wickford",2023
"998","CL1",3,95,1,13,"Wickford",2023
"999","CL1",3,96,1,13,"Wickford",2023
"1000","CL1",3,97,1,13,"Wickford",2023
"1001","CL1",3,98,1,13,"Wickford",2023
"1002","CL1",3,99,1,13,"Wickford",2023
"1003","CL1",3,100,1,13,"Wickford",2023
"1004","CL1",3,101,1,13,"Wickford",2023
"1005","CL1",3,102,1,13,"Wickford",2023
"1006","CL1",3,103,1,13,"Wickford",2023
"1007","CL1",3,104,1,13,"Wickford",2023
"1008","CL1",3,105,1,13,"Wickford",2023
"1009","CL1",3,106,1,13,"Wickford",2023
"1010","CL1",3,107,1,13,"Wickford",2023
"1011","CL1",3,108,1,13,"Wickford",2023
"1012","CL1",3,109,1,13,"Wickford",2023
"1013","CL1",3,110,1,13,"Wickford",2023
"1014","CL1",3,111,1,13,"Wickford",2023
"1015","CL1",3,112,1,13,"Wickford",2023
"1016","CL1",3,113,1,13,"Wickford",2023
"1017","CL1",3,114,1,13,"Wickford",2023
"1018","CL1",3,115,1,13,"Wickford",2023
"1019","CL1",3,116,1,13,"Wickford",2023
"1020","CL1",3,117,1,13,"Wickford",2023
"1021","CL1",3,118,1,13,"Wickford",2023
"1022","CL1",3,119,1,13,"Wickford",2023
"1023","CL1",3,120,1,13,"Wickford",2023
"1024","CL1",3,121,1,13,"Wickford",2023
"1025","CL1",3,122,1,13,"Wickford",2023
"1026","CL1",3,123,1,13,"Wickford",2023
"1027","CL1",3,124,1,13,"Wickford",2023
"1028","CL1",3,125,1,13,"Wickford",2023
"1029","CL1",3,126,1,13,"Wickford",2023
"1030","CL1",3,127,1,13,"Wickford",2023
"1031","CL1",3,128,1,13,"Wickford",2023
"1032","CL1",3,129,1,13,"Wickford",2023
"1033","CL1",3,130,1,13,"Wickford",2023
"1034","CL1",3,131,1,13,"Wickford",2023
"1035","CL1",3,132,1,13,"Wickford",2023
"1036","CL1",3,133,1,13,"Wickford",2023
"1037","CL1",3,134,1,13,"Wickford",2023
"1038","CL1",3,135,1,13,"Wickford",2023
"1039","CL1",3,136,1,13,"Wickford",2023
"1040","CL1",3,137,1,13,"Wickford",2023
"1041","CL1",3,138,1,13,"Wickford",2023
"1042","CL1",3,139,1,13,"Wickford",2023
"1043","CL1",3,140,1,13,"Wickford",2023
"1044","CL1",3,141,1,13,"Wickford",2023
"1045","CL1",3,142,1,13,"Wickford",2023
"1046","CL1",3,143,1,13,"Wickford",2023
"1047","CL1",3,144,1,13,"Wickford",2023
"1048","CL1",3,145,1,13,"Wickford",2023
"1049","CL1",3,146,1,13,"Wickford",2023
"1050","CL1",3,147,1,13,"Wickford",2023
"1051","CL1",3,148,1,13,"Wickford",2023
"1052","CL1",3,149,1,13,"Wickford",2023
"1053","CL1",3,150,1,13,"Wickford",2023
"1054","CL1",3,151,1,13,"Wickford",2023
"1055","CL1",3,152,1,13,"Wickford",2023
"1056","CL1",3,153,1,13,"Wickford",2023
"1057","CL1",3,154,1,13,"Wickford",2023
"1058","CL1",3,155,1,13,"Wickford",2023
"1059","CL1",3,156,1,13,"Wickford",2023
"1060","CL1",3,157,1,13,"Wickford",2023
"1061","CL1",3,158,1,16,"Wickford",2023
"1062","CL1",3,159,1,16,"Wickford",2023
"1063","CL1",3,160,1,16,"Wickford",2023
"1064","CL1",3,161,1,16,"Wickford",2023
"1065","CL1",3,162,1,16,"Wickford",2023
"1066","CL1",3,163,1,16,"Wickford",2023
"1067","CL1",3,164,1,16,"Wickford",2023
"1068","CL1",3,165,1,16,"Wickford",2023
"1069","CL1",3,166,1,16,"Wickford",2023
"1070","CL1",3,167,1,16,"Wickford",2023
"1071","CL1",3,168,1,16,"Wickford",2023
"1072","CL1",3,169,1,16,"Wickford",2023
"1073","CL1",3,170,1,16,"Wickford",2023
"1074","CL1",3,171,1,16,"Wickford",2023
"1075","CL1",3,172,1,16,"Wickford",2023
"1076","CL1",3,173,1,16,"Wickford",2023
"1077","CL1",3,174,1,16,"Wickford",2023
"1078","CL1",3,175,1,16,"Wickford",2023
"1079","CL1",3,176,1,16,"Wickford",2023
"1080","CL1",3,177,1,16,"Wickford",2023
"1081","CL1",3,178,1,16,"Wickford",2023
"1082","CL1",3,179,1,16,"Wickford",2023
"1083","CL1",3,180,1,16,"Wickford",2023
"1084","CL1",3,181,1,16,"Wickford",2023
"1085","CL1",3,182,1,16,"Wickford",2023
"1086","CL1",3,183,1,16,"Wickford",2023
"1087","CL1",3,184,1,16,"Wickford",2023
"1088","CL1",3,185,1,16,"Wickford",2023
"1089","CL1",3,186,1,16,"Wickford",2023
"1090","CL1",3,187,1,16,"Wickford",2023
"1091","CL1",3,188,1,16,"Wickford",2023
"1092","CL1",3,189,0,16,"Wickford",2023
"1093","CL1",3,190,0,16,"Wickford",2023
"1094","CL1",3,191,0,16,"Wickford",2023
"1095","CL1",3,192,0,16,"Wickford",2023
"1096","CL1",3,193,0,16,"Wickford",2023
"1097","CL1",3,194,0,16,"Wickford",2023
"1098","CL1",3,195,0,16,"Wickford",2023
"1099","CL1",3,196,0,16,"Wickford",2023
"1100","CL1",3,197,0,16,"Wickford",2023
"1101","CL1",3,198,0,16,"Wickford",2023
"1102","CL1",3,199,0,16,"Wickford",2023
"1103","CL1",3,200,0,16,"Wickford",2023
"1104","CL1",3,201,0,16,"Wickford",2023
"1105","CL1",3,202,0,16,"Wickford",2023
"1106","CL1",3,203,0,16,"Wickford",2023
"1107","CL1",3,204,0,16,"Wickford",2023
"1108","CL1",3,205,0,16,"Wickford",2023
"1109","CL1",3,206,0,16,"Wickford",2023
"1110","CL2",3,1,0,16,"Ninigret",2023
"1111","CL2",3,2,0,16,"Ninigret",2023
"1112","CL2",3,3,0,16,"Ninigret",2023
"1113","CL2",3,4,0,16,"Ninigret",2023
"1114","CL2",3,5,0,16,"Ninigret",2023
"1115","CL2",3,6,0,16,"Ninigret",2023
"1116","CL2",3,7,0,16,"Ninigret",2023
"1117","CL2",3,8,0,16,"Ninigret",2023
"1118","CL2",3,9,0,16,"Ninigret",2023
"1119","CL2",3,10,0,16,"Ninigret",2023
"1120","CL2",3,11,0,16,"Ninigret",2023
"1121","CL2",3,12,0,16,"Ninigret",2023
"1122","CL2",3,13,0,16,"Ninigret",2023
"1123","CL2",3,14,0,16,"Ninigret",2023
"1124","CL2",3,15,0,16,"Ninigret",2023
"1125","CL2",3,16,0,16,"Ninigret",2023
"1126","CL2",3,17,0,16,"Ninigret",2023
"1127","CL2",3,18,0,16,"Ninigret",2023
"1128","CL2",3,19,0,16,"Ninigret",2023
"1129","CL2",3,20,0,16,"Ninigret",2023
"1130","CL2",3,21,0,16,"Ninigret",2023
"1131","CL2",3,22,0,16,"Ninigret",2023
"1132","CL2",3,23,0,16,"Ninigret",2023
"1133","CL2",3,24,0,16,"Ninigret",2023
"1134","CL2",3,25,0,16,"Ninigret",2023
"1135","CL2",3,26,0,16,"Ninigret",2023
"1136","CL2",3,27,0,16,"Ninigret",2023
"1137","CL2",3,28,0,16,"Ninigret",2023
"1138","CL2",3,29,0,16,"Ninigret",2023
"1139","CL2",3,30,0,16,"Ninigret",2023
"1140","CL2",3,31,0,16,"Ninigret",2023
"1141","CL2",3,32,0,16,"Ninigret",2023
"1142","CL2",3,33,0,16,"Ninigret",2023
"1143","CL2",3,34,0,16,"Ninigret",2023
"1144","CL2",3,35,0,16,"Ninigret",2023
"1145","CL2",3,36,0,16,"Ninigret",2023
"1146","CL2",3,37,0,16,"Ninigret",2023
"1147","CL2",3,38,0,16,"Ninigret",2023
"1148","CL2",3,39,0,16,"Ninigret",2023
